ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
265271,Hayley Ladd,Wales,Manchester Utd,Barclays WSL,CDM,30,172,64,81,61,57,73,70,79,78,Medium,Medium,Right,3,3,F
247790,Lena Lattwein,Germany,VfL Wolfsburg,GPFBL,CDM,23,176,65,81,70,71,79,83,75,81,Medium,Medium,Right,3,4,F
265293,Maya Le Tissier,England,Manchester Utd,Barclays WSL,CB,21,171,59,81,76,57,75,72,82,79,Medium,Medium,Right,3,3,F
265311,Alisha Lehmann,Switzerland,Aston Villa,Barclays WSL,RW,24,165,55,81,78,76,74,82,57,67,High,Medium,Right,3,4,F
226316,Sydney Leroux,United States,Angel City FC,NWSL,ST,33,168,66,81,76,82,77,76,44,79,Medium,Medium,Right,4,4,F
226354,Melanie Leupolz,Germany,Chelsea,Barclays WSL,CDM,29,172,62,81,79,75,78,83,79,73,Medium,High,Right,3,3,F
267272,Tatumn Milazzo,United States,Chicago Red Stars,NWSL,CB,25,170,58,81,66,42,63,69,83,80,Medium,Medium,Right,3,4,F
265063,Janina Minge,Germany,SC Freiburg,GPFBL,CM,24,170,61,81,72,79,77,81,69,74,High,Medium,Right,3,3,F
227257,Jordan Nobbs,England,Aston Villa,Barclays WSL,CM,31,160,52,81,75,77,81,83,67,64,High,Medium,Right,4,3,F
238422,Gabi Nunes,Brazil,Levante UD,Liga F,ST,26,170,59,81,84,80,74,81,39,84,Medium,Medium,Right,3,4,F
265319,Mayumi Pacheco,England,Aston Villa,Barclays WSL,LB,25,164,55,81,79,51,75,78,78,77,Medium,Medium,Left,3,3,F
235659,Nikita Parris,England,Manchester Utd,Barclays WSL,RM,29,162,54,81,88,74,77,82,44,65,High,Medium,Right,4,4,F
243769,Midge Purce,United States,NJ/NY Gotham,NWSL,RW,28,163,56,81,91,76,76,79,42,72,Medium,Medium,Right,4,3,F
227074,Cecilia Salvai,Italy,Juventus,Calcio A Femminile,CB,30,175,61,81,74,49,69,65,82,83,Low,Medium,Left,2,3,F
228724,María Sánchez,Mexico,Houston Dash,NWSL,LW,27,163,52,81,85,73,76,81,43,69,High,Medium,Left,4,3,F
243261,Andi Sullivan,United States,Washington Spirit,NWSL,CDM,28,168,57,81,67,58,71,75,79,78,Medium,Medium,Right,3,3,F
264947,Nicole Anyomi,Germany,Frankfurt,GPFBL,ST,23,170,63,80,85,75,73,83,57,80,High,Low,Right,4,4,F
227348,Viviane Asseyi,France,West Ham,Barclays WSL,ST,30,163,59,80,88,78,75,81,50,71,High,Medium,Right,3,3,F
272008,Leire Baños,Spain,Levante UD,Liga F,CDM,27,166,62,80,76,76,75,79,79,82,Medium,High,Right,3,3,F
227330,Laura Benkarth,Germany,OL,D1 Arkema,GK,31,176,73,80,81,81,80,79,45,78,Medium,Medium,Right,1,3,F
264864,Kessya Bussy,France,Paris FC,D1 Arkema,LM,22,165,52,80,81,78,73,84,38,54,High,Medium,Right,3,3,F
268303,Deyna Castellanos,Venezuela,Manchester City,Barclays WSL,CM,24,170,63,80,74,83,77,83,55,70,High,Medium,Right,5,4,F
263007,Niamh Charles,England,Chelsea,Barclays WSL,RB,24,172,64,80,79,65,78,75,76,68,High,Medium,Right,3,5,F
272009,Antônia Silva,Brazil,Levante UD,Liga F,RB,29,168,64,80,80,48,73,77,78,77,High,Medium,Right,4,3,F
227351,Marine Dafeur,Algeria,FC Fleury 91,D1 Arkema,CM,29,166,66,80,73,74,80,80,68,76,High,High,Left,3,2,F
236641,Abby Dahlkemper,United States,San Diego Wave,NWSL,CB,30,168,60,80,52,47,61,63,84,73,Medium,High,Right,2,3,F
244045,Tierna Davidson,United States,Chicago Red Stars,NWSL,CB,25,177,65,80,68,43,61,66,84,76,Medium,High,Left,2,4,F
267677,Tainara,Brazil,FC Bayern München,GPFBL,CB,24,169,61,80,59,39,66,69,82,73,Medium,Medium,Right,2,3,F
264866,Océane Deslandes,France,Montpellier,D1 Arkema,CB,23,169,61,80,68,47,78,72,82,77,High,Medium,Left,3,3,F
227387,Jessie Fleming,Canada,Chelsea,Barclays WSL,CM,25,164,54,80,82,77,77,82,68,54,Medium,Medium,Right,4,4,F
227204,Lola Gallardo,Spain,Atlético de Madrid,Liga F,GK,30,172,53,80,81,75,77,82,51,80,Medium,Medium,Right,1,3,F
265861,Maëlle Garbino,France,Juventus,Calcio A Femminile,CAM,27,162,54,80,73,77,77,82,53,60,Medium,Medium,Left,4,3,F
242796,Lucía García,Spain,Manchester Utd,Barclays WSL,RM,25,165,56,80,89,80,71,82,33,63,High,Low,Right,4,4,F
267382,Naomi Girma,United States,San Diego Wave,NWSL,CB,23,164,58,80,66,43,61,71,82,74,Medium,High,Right,3,3,F
267368,Didi Haračić,Bosnia and Herzegovina,Angel City FC,NWSL,GK,31,173,65,80,81,78,73,80,43,79,Medium,Medium,Right,1,2,F
265250,Sophie Ingle,Wales,Chelsea,Barclays WSL,CDM,32,173,62,80,64,65,75,76,77,67,Medium,High,Right,3,4,F
267234,Kerolin Nicoli,Brazil,NC Courage,NWSL,RM,24,161,61,80,82,72,76,81,42,75,High,Medium,Right,4,4,F
264969,Oriane Jean-François,France,Paris SG,D1 Arkema,CDM,22,164,58,80,74,67,71,72,79,78,High,High,Right,3,2,F
265069,Lisa Karl,Germany,SC Freiburg,GPFBL,RB,26,168,60,80,80,64,70,79,79,72,High,High,Right,3,3,F
239343,Hasret Kayikci,Germany,SC Freiburg,GPFBL,CM,32,163,54,80,81,75,76,85,56,73,High,High,Right,4,3,F
257530,Sophia Kleinherne,Germany,Frankfurt,GPFBL,RB,23,169,56,80,74,37,66,71,82,74,High,High,Right,3,4,F
265286,Emma Koivisto,Finland,Liverpool,Barclays WSL,RWB,29,168,60,80,76,61,69,69,82,78,High,High,Right,3,4,F
268262,Rosemonde Kouassi,Côte d'Ivoire,FC Fleury 91,D1 Arkema,ST,22,164,54,80,94,81,65,78,37,69,High,Medium,Right,3,4,F
265849,Maëlle Lakrar,France,Montpellier,D1 Arkema,CB,23,172,56,80,76,46,67,70,83,74,Medium,High,Right,2,3,F
241548,Léa Le Garrec,France,FC Fleury 91,D1 Arkema,CM,30,165,58,80,57,80,81,77,68,73,High,Medium,Right,3,4,F
243776,Merritt Mathias,United States,Angel City FC,NWSL,RB,33,168,62,80,70,51,72,74,80,82,High,High,Right,3,3,F
265058,Erëleta Memeti,Kosovo,TSG Hoffenheim,GPFBL,LW,24,166,57,80,81,70,76,79,51,59,High,Medium,Right,3,3,F
272112,Carmen Menayo,Spain,Atlético de Madrid,Liga F,CB,25,170,62,80,78,47,68,71,80,76,High,Medium,Left,2,3,F
226338,Sam Mewis,United States,KC Current,NWSL,CM,31,177,63,80,59,76,78,77,75,81,High,Medium,Right,4,4,F
262093,Sjoeke Nüsken,Germany,Chelsea,Barclays WSL,CB,22,173,58,80,69,54,73,73,81,73,High,High,Right,2,3,F
267238,Denise O'Sullivan,Republic of Ireland,NC Courage,NWSL,CDM,29,163,56,80,85,70,72,78,77,79,High,High,Right,3,3,F
264936,Géraldine Reuteler,Switzerland,Frankfurt,GPFBL,CM,24,163,56,80,87,75,77,82,56,75,High,High,Right,3,3,F
265843,Faustine Robert,France,Montpellier,D1 Arkema,RM,29,166,48,80,88,78,77,79,51,54,High,High,Right,4,4,F
265035,Elisa Senß,Germany,Leverkusen,GPFBL,CDM,26,161,55,80,60,68,78,82,74,69,High,High,Right,4,3,F
227344,Sandie Toletti,France,Real Madrid CF,Liga F,CM,28,169,59,80,79,76,82,80,72,74,Medium,Medium,Right,4,3,F
231347,Marion Torrent,France,Montpellier,D1 Arkema,RB,31,164,53,80,70,58,72,76,79,73,High,Medium,Right,3,3,F
267212,Phallon Tullis-Joyce,United States,Manchester Utd,Barclays WSL,GK,27,185,61,80,80,74,75,82,44,81,Medium,Medium,Right,1,2,F
266093,Morgan Weaver,United States,Portland Thorns,NWSL,LW,26,178,65,80,81,78,78,78,45,76,High,Medium,Right,3,4,F
267391,Christen Westphal,United States,San Diego Wave,NWSL,RB,30,168,60,80,79,50,74,72,80,70,Medium,High,Right,3,3,F
264903,Sarah Zadrazil,Austria,FC Bayern München,GPFBL,CDM,30,167,60,80,56,66,72,79,75,77,Medium,High,Right,4,3,F
265023,Sara Agrež,Slovenia,VfL Wolfsburg,GPFBL,LB,23,172,66,79,73,48,70,65,79,78,Medium,Medium,Left,2,3,F
228800,Emily Alvarado,Mexico,Houston Dash,NWSL,GK,25,180,72,79,81,78,76,80,58,79,Medium,Medium,Right,1,2,F
227925,Mackenzie Arnold,Australia,West Ham,Barclays WSL,GK,29,181,76,79,80,73,77,81,51,78,Medium,Medium,Right,1,2,F
267329,Elizabeth Ball,United States,KC Current,NWSL,CB,28,168,60,79,41,44,59,63,82,74,Medium,Medium,Right,2,3,F
246356,Estefanía Banini,Argentina,Atlético de Madrid,Liga F,CM,33,163,57,79,76,80,80,81,64,61,High,Medium,Right,4,4,F
265262,Molly Bartrip,England,Spurs,Barclays WSL,CB,27,164,58,79,69,53,69,68,81,77,Medium,High,Right,2,3,F
265905,Vicki Becho,France,OL,D1 Arkema,ST,20,168,62,79,84,77,70,85,45,65,High,Low,Right,4,3,F
265101,Sharon Beck,Israel,1. FC Köln,GPFBL,CAM,28,180,68,79,74,77,75,80,62,79,High,Medium,Left,3,3,F
227381,Janine Beckie,Canada,Portland Thorns,NWSL,LW,29,172,61,79,86,74,75,78,44,66,Medium,Medium,Right,3,3,F
247461,Nathalie Björn,Sweden,Everton,Barclays WSL,CB,26,174,67,79,76,40,71,65,80,78,Medium,High,Right,2,3,F
246359,Florencia Bonsegundo,Argentina,Madrid CFF,Liga F,CAM,30,168,59,79,79,81,77,82,30,70,High,Medium,Right,4,3,F
265300,Dagný Brynjarsdóttir,Iceland,West Ham,Barclays WSL,CM,32,179,66,79,64,73,71,73,79,83,High,High,Right,3,3,F
271568,Jelena Čanković,Serbia,Chelsea,Barclays WSL,CM,28,162,57,79,73,79,75,81,59,71,High,Medium,Left,4,3,F
253437,Marta Cardona,Spain,Atlético de Madrid,Liga F,RW,28,161,54,79,78,76,75,79,26,62,Medium,Medium,Right,4,3,F
262457,Olga Carmona,Spain,Real Madrid CF,Liga F,LB,23,160,51,79,83,67,76,78,74,68,High,Medium,Left,4,3,F
272078,Grace Chanda,Zambia,Madrid CFF,Liga F,ST,26,160,55,79,85,80,67,80,35,75,High,Medium,Right,3,3,F
227384,Allysha Chapman,Canada,Houston Dash,NWSL,LB,34,160,57,79,78,51,63,74,78,77,Medium,Medium,Left,2,3,F
264865,Mylène Chavas,France,Real Madrid CF,Liga F,GK,25,178,63,79,79,78,75,81,39,79,Medium,Medium,Left,1,2,F
241549,Hawa Cissoko,France,West Ham,Barclays WSL,CB,26,171,56,79,53,32,60,54,78,79,Low,Medium,Right,2,3,F
267217,Sam Coffey,United States,Portland Thorns,NWSL,CDM,24,164,60,79,70,59,70,71,77,75,High,High,Right,3,3,F
246364,Aldana Cometti,Argentina,Madrid CFF,Liga F,CB,27,166,56,79,62,30,54,63,80,78,High,Medium,Right,2,3,F
265901,Rachel Corboz,United States,Stade de Reims,D1 Arkema,CM,27,165,58,79,60,74,80,80,64,64,Medium,Medium,Right,3,4,F
264890,Jovana Damnjanović,Serbia,FC Bayern München,GPFBL,ST,29,170,64,79,77,77,70,75,43,78,High,Medium,Right,3,3,F
272014,María De Alharilla,Spain,Levante UD,Liga F,RB,33,161,50,79,73,53,73,75,79,80,High,High,Right,3,3,F
233839,Kristin Demann,Germany,VfL Wolfsburg,GPFBL,CDM,30,169,63,79,66,43,70,66,78,81,Medium,Medium,Right,3,3,F
267381,Makenzy Doniak,United States,San Diego Wave,NWSL,ST,29,173,63,79,79,80,71,75,41,69,Medium,Medium,Right,3,4,F
265860,Julie Dufour,France,Paris FC,D1 Arkema,LM,22,163,56,79,84,68,76,82,50,61,High,Medium,Right,4,3,F
264933,Barbara Dunst,Austria,Frankfurt,GPFBL,CM,26,168,60,79,57,68,76,81,75,69,High,Medium,Right,4,3,F
267333,Kristen Edmonds,United States,NJ/NY Gotham,NWSL,CB,36,163,54,79,65,48,66,69,83,78,Medium,High,Right,2,3,F
261794,Nicky Evrard,Belgium,Brighton,Barclays WSL,GK,28,174,72,79,79,79,75,80,42,75,Medium,Medium,Left,1,2,F
265073,Meret Felde,Germany,SC Freiburg,GPFBL,CM,24,170,63,79,55,71,76,77,71,70,High,High,Left,3,4,F
264991,Jana Feldkamp,Germany,TSG Hoffenheim,GPFBL,CB,25,171,60,79,72,56,67,75,81,76,Medium,High,Right,2,3,F
265900,Naomie Feller,France,Real Madrid CF,Liga F,LW,22,170,65,79,91,77,70,81,34,75,High,Medium,Right,3,3,F
265937,Louise Fleury,France,Paris FC,D1 Arkema,LM,26,167,59,79,81,73,75,78,44,66,High,Medium,Left,3,3,F
265080,Svenja Fölmli,Switzerland,SC Freiburg,GPFBL,ST,21,170,59,79,78,78,71,78,54,70,High,Medium,Right,4,3,F
269131,Sanni Franssi,Finland,Real Sociedad,Liga F,ST,28,174,65,79,81,79,64,79,32,76,Medium,Medium,Right,3,4,F
256303,Sheila,Spain,Atlético de Madrid,Liga F,RB,26,164,51,79,87,75,71,80,74,68,High,High,Right,4,3,F
241182,Gemma Gili,Spain,Sevilla FC,Liga F,CM,29,167,58,79,64,71,74,76,74,78,Medium,Medium,Right,3,3,F
272081,Ana González,Spain,Madrid CFF,Liga F,CDM,28,160,61,79,66,68,71,69,80,82,High,Medium,Right,3,3,F
264982,Dominika Grabowska,Poland,FC Fleury 91,D1 Arkema,CM,25,165,55,79,65,72,81,83,63,63,Medium,Medium,Left,3,3,F
233852,Jackie Groenen,Holland,Paris SG,D1 Arkema,CM,29,165,60,79,79,65,80,82,71,71,Medium,Medium,Right,3,4,F
264899,Maria-Luisa Grohs,Germany,FC Bayern München,GPFBL,GK,22,180,70,79,77,78,74,77,54,79,Medium,Medium,Right,1,3,F
267497,Shea Groom,United States,Houston Dash,NWSL,CAM,30,168,60,79,80,73,78,77,46,64,High,High,Right,3,3,F
264990,Isabella Hartig,Germany,TSG Hoffenheim,GPFBL,CM,26,171,61,79,69,71,75,77,72,79,Medium,Medium,Right,3,4,F
226358,Steph Houghton,England,Manchester City,Barclays WSL,CB,35,174,62,79,61,50,65,64,80,78,Medium,Medium,Right,2,3,F
227003,Lina Hurtig,Sweden,Arsenal,Barclays WSL,LW,28,180,69,79,78,78,74,78,48,76,Medium,High,Right,4,4,F
265054,Stina Johannes,Germany,Frankfurt,GPFBL,GK,23,177,66,79,77,78,76,76,52,79,Medium,Medium,Right,1,3,F
265070,Lisa Kolb,Austria,SC Freiburg,GPFBL,RW,22,164,56,79,76,72,77,80,46,70,High,Medium,Right,3,2,F
267384,Taylor Kornieck,United States,San Diego Wave,NWSL,CAM,25,183,73,79,69,78,75,77,51,82,High,Medium,Right,3,3,F
265020,Melissa Kössler,Germany,TSG Hoffenheim,GPFBL,ST,23,178,66,79,82,80,68,75,45,78,High,Medium,Right,3,2,F
267221,Natalia Kuikka,Finland,Portland Thorns,NWSL,RB,28,168,59,79,78,52,70,74,76,71,High,High,Right,3,4,F
265855,Andréa Lardez,France,Bordeaux,D1 Arkema,RB,29,164,58,79,63,54,72,70,77,71,High,High,Right,3,3,F
272213,Elene Lete,Spain,Real Sociedad,Liga F,GK,21,173,66,79,80,75,75,80,54,77,Medium,Medium,Right,1,2,F
264807,Marie Levasseur,Canada,Montpellier,D1 Arkema,LB,26,172,63,79,74,66,65,73,76,74,High,Medium,Right,3,4,F
272021,María Valenzuela,Spain,Levante UD,Liga F,GK,21,174,79,79,80,77,77,79,36,78,Medium,Medium,Right,1,2,F
267321,Katie Lund,United States,Rac. Louisville,NWSL,GK,27,183,65,79,76,78,73,80,40,79,Medium,Medium,Right,1,2,F
265243,Noëlle Maritz,Switzerland,Arsenal,Barclays WSL,RB,28,165,58,79,77,47,75,72,79,73,High,High,Right,3,4,F
265326,Sarah Mayling,England,Aston Villa,Barclays WSL,RB,26,166,58,79,73,59,71,71,78,76,High,High,Right,3,3,F
243264,Savannah McCaskill,United States,Angel City FC,NWSL,ST,27,163,65,79,65,80,72,77,43,82,High,Medium,Right,3,3,F
240153,Jessica McDonald,United States,Rac. Louisville,NWSL,ST,35,182,68,79,80,81,73,74,44,72,High,Medium,Right,4,3,F
267386,Kristen McNabb,United States,San Diego Wave,NWSL,LB,29,164,57,79,76,49,71,73,78,67,Low,High,Left,3,3,F
272110,Andrea Medina,Spain,Atlético de Madrid,Liga F,LB,19,165,52,79,78,53,71,70,78,73,High,High,Left,3,3,F
272013,Nuria Mendoza,Spain,Levante UD,Liga F,CB,28,170,66,79,71,56,69,65,81,75,Medium,Medium,Right,2,2,F
226351,Kristie Mewis,United States,NJ/NY Gotham,NWSL,CM,32,168,64,79,85,71,76,80,59,79,High,Medium,Left,4,3,F
265853,Nérilia Mondésir,Haiti,Montpellier,D1 Arkema,ST,24,163,57,79,87,78,71,80,40,69,High,Medium,Right,3,2,F
265072,Marie Müller,Germany,SC Freiburg,GPFBL,LB,23,168,60,79,81,69,78,80,76,69,Medium,High,Right,3,3,F
272212,Adriana Nanclares,Spain,Athletic Club,Liga F,GK,21,170,52,79,77,75,75,81,45,78,Medium,Medium,Right,1,2,F
267359,Ifeoma Onumonu,Nigeria,NJ/NY Gotham,NWSL,ST,29,178,65,79,88,77,65,74,40,77,Medium,Medium,Right,3,3,F
267237,Diana Ordóñez,Mexico,Houston Dash,NWSL,ST,22,178,62,79,73,77,65,74,43,68,High,Medium,Right,3,4,F
272022,Andreea Părăluță,Romania,Levante UD,Liga F,GK,29,172,63,79,79,77,79,79,33,80,Medium,Medium,Right,1,2,F
265893,Julie Pasquereau,France,Stade de Reims,D1 Arkema,CB,29,176,64,79,56,38,66,60,80,78,Medium,Medium,Right,2,3,F
227734,Lena Petermann,Germany,Leicester City,Barclays WSL,ST,29,175,65,79,71,80,66,74,43,75,Medium,Medium,Right,4,3,F
264895,Constance Picaud,France,Paris SG,D1 Arkema,GK,25,180,62,79,81,71,76,83,47,79,Medium,Medium,Right,1,2,F
272064,Itziar Pinillos,Spain,Madrid CFF,Liga F,RWB,23,164,54,79,74,53,71,78,73,73,Medium,Medium,Right,3,3,F
235962,Nichelle Prince,Canada,Houston Dash,NWSL,RW,28,163,65,79,85,74,72,79,40,58,Medium,Medium,Right,3,3,F
264901,Maximiliane Rall,Germany,FC Bayern München,GPFBL,RB,30,180,71,79,72,69,77,77,76,77,High,Medium,Right,3,5,F
272113,Cinta Rodríguez,Spain,Atlético de Madrid,Liga F,CB,24,178,67,79,71,46,69,67,80,79,Medium,High,Right,2,2,F
247796,Ellie Roebuck,England,Manchester City,Barclays WSL,GK,24,174,67,79,85,77,76,80,59,76,Medium,Medium,Right,1,3,F
267328,Ebony Salmon,England,Aston Villa,Barclays WSL,ST,22,163,58,79,88,79,75,76,41,67,Medium,Medium,Right,3,3,F
272115,Leicy Santos,Colombia,Atlético de Madrid,Liga F,CAM,27,160,61,79,74,74,80,80,59,74,High,Medium,Right,3,4,F
238835,Letícia Santos,Brazil,Frankfurt,GPFBL,RB,29,158,55,79,86,41,69,75,76,71,High,Medium,Right,4,3,F
245826,Risa Shimizu,Japan,West Ham,Barclays WSL,RB,27,160,47,79,81,53,71,71,78,58,High,Medium,Right,3,3,F
244059,Katja Snoeijs,Holland,Everton,Barclays WSL,ST,27,172,63,79,79,81,66,79,43,69,Medium,Medium,Right,3,3,F
248800,Kathellen Sousa,Brazil,Real Madrid CF,Liga F,CB,27,180,66,79,75,44,57,64,80,74,Medium,Medium,Right,2,3,F
265000,Michaela Specht,Germany,TSG Hoffenheim,GPFBL,CB,26,171,60,79,68,41,69,61,81,77,Medium,Medium,Right,2,2,F
264980,Sofie Svava,Denmark,Real Madrid CF,Liga F,LB,23,173,67,79,83,53,72,77,76,80,High,Medium,Left,4,3,F
265304,Kateřina Svitková,Czech Republic,Chelsea,Barclays WSL,CAM,27,167,60,79,77,76,76,83,71,69,High,Medium,Right,4,5,F
272011,Paula Tomás,Spain,Levante UD,Liga F,LB,22,170,60,79,82,49,75,76,77,76,High,Medium,Right,4,3,F
256302,Ainhoa Moraza,Spain,Atlético de Madrid,Liga F,RB,28,166,53,79,80,45,66,66,76,65,High,High,Right,3,3,F
226360,Wang Shuang,China PR,Rac. Louisville,NWSL,RW,28,165,59,79,85,78,74,79,42,71,High,Medium,Left,3,4,F
267281,Arin Wright,United States,Chicago Red Stars,NWSL,LB,31,168,60,79,66,52,67,74,80,76,High,High,Right,3,3,F
263013,Lotte Wubben-Moy,England,Arsenal,Barclays WSL,CB,24,178,67,79,58,42,62,63,82,77,Low,Medium,Right,2,3,F
235594,Shelina Zadorsky,Canada,Spurs,Barclays WSL,CB,31,172,67,79,71,48,70,65,80,78,Medium,High,Left,2,3,F
265102,Weronika Zawistowska,Poland,FC Bayern München,GPFBL,LM,24,168,60,79,80,78,72,78,47,81,High,High,Right,4,3,F
233155,Claudia Zornoza,Spain,Real Madrid CF,Liga F,CM,33,164,56,79,74,76,77,80,62,74,High,Medium,Left,3,3,F
258576,Tere Abelleira,Spain,Real Madrid CF,Liga F,CM,23,160,59,78,68,75,76,78,64,71,High,High,Right,4,4,F
227780,Ivana Andrés,Spain,Real Madrid CF,Liga F,CB,29,163,60,78,65,37,59,73,79,75,Medium,High,Right,2,3,F
272202,Iris Arnaiz,Spain,Real Sociedad,Liga F,CDM,29,168,60,78,69,67,73,73,79,77,Medium,Medium,Right,3,3,F
267267,Emily Boyd,United States,Chicago Red Stars,NWSL,GK,27,173,70,78,77,79,75,78,42,77,Medium,Medium,Right,1,2,F
226355,Pauline Bremer,Germany,Brighton,Barclays WSL,ST,27,170,65,78,75,75,68,75,36,77,Medium,Medium,Right,3,4,F
264946,Signe Bruun,Denmark,Real Madrid CF,Liga F,ST,25,178,68,78,63,77,63,72,45,79,Medium,Medium,Right,3,3,F
265247,Jess Carter,England,Chelsea,Barclays WSL,CB,26,165,70,78,55,46,63,63,82,75,Medium,High,Right,2,3,F
268942,Cata Coll,Spain,FC Barcelona,Liga F,GK,22,170,68,78,78,77,75,78,43,77,Medium,Medium,Right,1,3,F
265341,Laura Coombs,England,Manchester City,Barclays WSL,CM,32,164,58,78,69,77,74,76,68,62,Medium,Medium,Right,4,3,F
267318,Savannah DeMelo,United States,Rac. Louisville,NWSL,CAM,25,163,57,78,65,73,77,80,48,65,High,Medium,Right,4,3,F
272079,Aida Esteve,Spain,Madrid CFF,Liga F,CM,22,170,59,78,69,71,77,78,70,63,Medium,Medium,Left,2,3,F
265305,Lisa Evans,Scotland,West Ham,Barclays WSL,RW,31,166,54,78,84,71,74,81,46,58,Medium,Medium,Right,4,3,F
264900,Laurina Fazer,France,Paris SG,D1 Arkema,CM,20,165,55,78,83,71,72,84,67,59,Medium,Medium,Right,3,3,F
246286,Nahikari,Spain,Athletic Club,Liga F,ST,26,161,53,78,75,78,68,79,23,69,Medium,Medium,Right,4,3,F
226320,Morgan Gautrat,United States,KC Current,NWSL,CDM,30,168,61,78,49,63,72,71,79,70,Medium,High,Right,4,3,F
245871,Lee Gibson,Scotland,Glasgow City FC,Scottish Women's League,GK,32,170,65,78,80,73,75,81,32,79,Medium,Medium,Right,1,2,F
247724,Julia Grosso,Canada,Juventus,Calcio A Femminile,CM,23,171,52,78,75,61,78,82,62,71,High,Medium,Left,4,4,F
241844,Sara Björk Gunnarsdóttir,Iceland,Juventus,Calcio A Femminile,CM,33,175,67,78,70,69,74,74,74,80,Medium,Medium,Right,3,3,F
265274,Kirsty Hanson,Scotland,Aston Villa,Barclays WSL,LM,25,163,58,78,80,74,77,78,57,72,High,High,Right,4,5,F
271739,Honoka Hayashi,Japan,West Ham,Barclays WSL,CM,25,157,54,78,78,70,78,80,62,56,High,Medium,Right,3,5,F
268989,Manon Heil,France,FC Fleury 91,D1 Arkema,GK,26,173,69,78,75,77,72,80,39,78,Medium,Medium,Right,1,2,F
271945,Oihane Hernández,Spain,Real Madrid CF,Liga F,RB,23,165,59,78,76,62,72,72,77,74,High,Medium,Right,3,4,F
265059,Giovanna Hoffmann,Germany,SC Freiburg,GPFBL,ST,25,169,60,78,79,76,70,76,46,74,High,Medium,Right,3,2,F
267220,Kelli Hubly,United States,Portland Thorns,NWSL,CB,29,173,65,78,59,41,65,64,80,76,Medium,High,Right,2,3,F
264976,Nikola Karczewska,Poland,Leverkusen,GPFBL,ST,24,183,68,78,74,79,64,74,37,72,High,Medium,Right,3,3,F
264967,Katarzyna Kiedrzynek,Poland,Paris SG,D1 Arkema,GK,32,180,67,78,78,77,74,80,39,78,Medium,Medium,Right,1,3,F
246029,Lee Geum Min,Korea Republic,Brighton,Barclays WSL,ST,29,169,60,78,80,77,72,79,37,68,Medium,High,Right,3,3,F
266937,Martina Lenzini,Italy,Juventus,Calcio A Femminile,CB,25,173,63,78,77,40,71,68,79,74,Medium,Medium,Right,2,3,F
265004,Sarai Linder,Germany,TSG Hoffenheim,GPFBL,RB,24,173,63,78,75,52,70,74,77,69,Medium,Medium,Right,2,2,F
262460,Rosa Márquez,Spain,Real Betis,Liga F,CM,23,158,46,78,83,71,76,80,71,72,High,Medium,Right,4,4,F
272050,Martín-Prieto,Spain,Sevilla FC,Liga F,ST,30,173,74,78,71,79,69,75,51,85,High,Medium,Right,3,3,F
272098,Asun Martínez,Spain,Valencia CF,Liga F,RW,21,158,54,78,84,77,73,81,41,79,High,Medium,Left,4,3,F
243379,Zećira Mušović,Sweden,Chelsea,Barclays WSL,GK,27,180,73,78,80,82,78,74,40,76,Medium,Medium,Right,1,2,F
266939,Amanda Nildén,Sweden,Juventus,Calcio A Femminile,LB,25,168,59,78,79,54,73,72,76,71,High,Medium,Left,3,4,F
246317,Aniek Nouwen,Holland,Chelsea,Barclays WSL,CB,24,175,70,78,55,50,57,58,78,82,Low,High,Right,2,3,F
262458,Maite Oroz,Spain,Real Madrid CF,Liga F,CM,25,155,49,78,77,65,74,83,63,73,High,Medium,Right,4,4,F
265903,Sonia Ouchene,France,Montpellier,D1 Arkema,CAM,23,158,52,78,67,69,78,80,62,68,High,Medium,Right,3,3,F
265859,Ella Palis,France,Juventus,Calcio A Femminile,CM,24,164,56,78,65,70,71,76,75,75,High,High,Right,3,3,F
269404,Salma Paralluelo,Spain,FC Barcelona,Liga F,LW,20,174,58,78,93,77,71,79,43,70,Medium,Medium,Left,4,4,F
265340,Jess Park,England,Manchester City,Barclays WSL,RW,22,161,56,78,84,70,71,83,41,58,High,Medium,Right,4,3,F
227349,Laëtitia Philippe,France,Havre AC,D1 Arkema,GK,32,173,61,78,81,73,68,79,47,78,Medium,Medium,Right,1,3,F
265946,Ally Prisock,United States,Houston Dash,NWSL,CB,26,170,61,78,65,41,59,64,79,76,Low,High,Right,3,2,F
227137,Hayley Raso,Australia,Real Madrid CF,Liga F,RW,29,162,57,78,92,71,69,82,34,60,High,Medium,Right,3,4,F
233343,Ali Riley,New Zealand,Angel City FC,NWSL,RB,36,163,56,78,78,58,72,76,74,78,Medium,High,Right,3,3,F
227466,Kenti Robles,Mexico,Real Madrid CF,Liga F,RB,32,163,59,78,67,61,72,73,79,77,High,Medium,Right,3,2,F
267227,Yazmeen Ryan,United States,NJ/NY Gotham,NWSL,RW,24,168,66,78,81,73,74,77,47,76,High,Medium,Right,3,3,F
227775,Amanda Sampedro,Spain,Sevilla FC,Liga F,CAM,30,161,55,78,75,76,79,78,72,80,High,Medium,Right,3,4,F
244301,Lisa Schmitz,Germany,VfL Wolfsburg,GPFBL,GK,31,174,65,78,79,74,71,79,35,78,Medium,Medium,Right,1,3,F
