ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
265024,Sara Holmgaard,Denmark,Everton,Barclays WSL,LB,24,174,59,69,61,35,65,61,69,64,Medium,Medium,Left,2,3,F
265222,Demi Lambourne,England,Leicester City,Barclays WSL,GK,27,175,66,69,69,70,70,67,38,67,Medium,Medium,Right,1,3,F
265268,Aoife Mannion,Republic of Ireland,Manchester Utd,Barclays WSL,CB,28,168,56,69,43,38,65,58,73,56,Low,Medium,Right,2,3,F
273374,Chloe Mustaki,Republic of Ireland,Bristol City,Barclays WSL,LB,28,165,60,69,64,54,58,61,69,64,Medium,High,Left,2,3,F
265269,Emily Ramsey,England,Everton,Barclays WSL,GK,23,180,72,69,69,68,71,68,35,67,Medium,Medium,Right,1,3,F
250751,Jayde Riviere,Canada,Manchester Utd,Barclays WSL,RB,22,163,55,69,67,51,65,64,67,66,High,Medium,Right,2,4,F
265691,Charlize Rule,Australia,Brighton,Barclays WSL,RB,20,176,59,69,77,55,58,65,67,62,Medium,High,Right,2,3,F
264832,Remy Siemsen,Australia,Leicester City,Barclays WSL,ST,24,162,56,69,66,67,58,66,27,52,Medium,Medium,Right,3,3,F
266601,Emma Snerle,Denmark,West Ham,Barclays WSL,CM,22,174,64,69,67,69,67,73,53,67,Medium,Medium,Right,2,3,F
271728,Elise Isolde Stenevik,Norway,Everton,Barclays WSL,LB,24,176,66,69,72,37,62,65,67,64,High,Medium,Left,2,4,F
228081,Amy Turner,England,Spurs,Barclays WSL,CB,32,166,60,69,40,27,48,52,68,65,Low,Medium,Right,2,3,F
270468,Jessica Ziu,Republic of Ireland,West Ham,Barclays WSL,RW,21,164,55,69,63,63,68,70,46,61,Medium,Medium,Right,3,3,F
265248,Jorja Fox,England,Chelsea,Barclays WSL,RB,20,169,61,68,68,36,66,62,67,62,Medium,Medium,Right,2,3,F
265259,Josie Green,Wales,Leicester City,Barclays WSL,CDM,30,156,51,68,69,62,64,66,65,59,Medium,Medium,Right,2,3,F
266570,Carrie Jones,Wales,Bristol City,Barclays WSL,LM,20,165,54,68,65,64,63,69,39,64,Medium,Medium,Right,3,3,F
273050,Sofie Lundgaard,Denmark,Liverpool,Barclays WSL,CM,21,172,63,68,71,66,59,69,57,61,Medium,Medium,Right,3,3,F
265314,Emily Syme,England,Bristol City,Barclays WSL,CDM,23,171,64,68,57,47,63,61,67,68,Medium,High,Right,3,3,F
265292,Maisie Symonds,England,Brighton,Barclays WSL,CM,20,173,65,68,64,64,67,70,62,59,Medium,Medium,Right,3,3,F
268486,Jenna Clark,Scotland,Liverpool,Barclays WSL,CB,22,178,66,67,70,35,51,63,69,61,Medium,Medium,Right,2,5,F
270407,Agnes Beever-Jones,England,Chelsea,Barclays WSL,ST,20,173,65,66,67,63,56,70,35,66,Medium,Medium,Right,2,3,F
273919,Shannon Cooke,England,West Ham,Barclays WSL,CB,23,175,68,66,65,52,53,56,66,69,Medium,Medium,Right,2,3,F
273687,Anouk Denton,England,West Ham,Barclays WSL,LB,20,163,55,66,71,43,56,56,65,63,Medium,Medium,Right,2,4,F
262867,Courtney Nevin,Australia,Leicester City,Barclays WSL,LB,21,165,59,66,67,43,62,58,65,61,High,Medium,Left,2,3,F
275457,Brooke Aspin,England,Bristol City,Barclays WSL,CB,18,175,66,65,51,30,47,49,65,68,Medium,Medium,Right,2,3,F
277367,Emma Bissell,England,Everton,Barclays WSL,CM,22,170,64,65,65,63,56,67,56,61,Medium,Medium,Right,3,3,F
265224,Hannah Cain,Wales,Leicester City,Barclays WSL,LM,24,164,57,65,71,61,61,66,36,56,Medium,Medium,Right,3,3,F
275450,Naomi Layzell,England,Bristol City,Barclays WSL,CB,19,177,68,65,44,26,51,49,67,62,Medium,Medium,Right,2,3,F
265338,Simone Magill,Northern Ireland,Aston Villa,Barclays WSL,ST,29,165,58,65,62,63,57,68,35,55,Medium,Medium,Right,3,3,F
276380,Amy Rodgers,Scotland,Bristol City,Barclays WSL,CM,23,172,64,65,63,63,64,65,60,64,High,High,Right,3,4,F
273368,Jessie Stapleton,Republic of Ireland,West Ham,Barclays WSL,CB,18,168,58,65,63,54,55,61,66,62,Medium,Medium,Right,2,3,F
267374,Miriaél Taylor,England,Liverpool,Barclays WSL,RM,23,170,68,65,50,69,62,69,45,69,Medium,Medium,Right,3,3,F
270664,Lucy Watson,England,Chelsea,Barclays WSL,LW,20,167,59,65,68,67,58,65,28,64,Medium,Medium,Left,3,3,F
265342,Ruby Mace,England,Manchester City,Barclays WSL,CB,20,168,65,64,35,40,54,53,64,68,Low,Medium,Right,2,3,F
265322,Olivia McLoughlin,England,Aston Villa,Barclays WSL,CDM,19,160,57,64,62,48,60,62,63,50,Medium,Medium,Right,2,3,F
275452,Jasmine Bull,England,Bristol City,Barclays WSL,RM,21,162,56,63,62,58,63,64,36,60,Medium,Medium,Right,3,3,F
266556,Missy Goodwin,England,Leicester City,Barclays WSL,ST,20,163,57,63,69,61,48,67,32,58,Medium,Medium,Right,2,3,F
266526,Katie Startup,England,Brighton,Barclays WSL,GK,24,170,64,63,58,61,66,69,33,64,Medium,Medium,Right,1,2,F
275456,Jesse Woolley,England,Bristol City,Barclays WSL,ST,22,173,64,63,61,60,54,62,23,60,Medium,Medium,Right,3,3,F
266457,Teyah Goldie,England,Arsenal,Barclays WSL,CB,19,171,64,62,52,48,59,59,66,52,Medium,Medium,Right,2,3,F
265279,Sophie Baggaley,England,Brighton,Barclays WSL,GK,27,167,65,61,58,60,74,62,44,59,Medium,Medium,Right,1,3,F
266503,Evie Rabjohn,England,Manchester Utd,Barclays WSL,CB,18,168,57,61,64,38,51,58,62,57,Medium,Medium,Right,2,3,F
273837,Jessica Simpson,England,Bristol City,Barclays WSL,LB,18,168,59,61,63,30,53,52,61,56,Medium,Medium,Left,2,3,F
266568,Khiara Keating,England,Manchester City,Barclays WSL,GK,19,167,70,60,58,58,59,60,30,58,Medium,Medium,Right,1,3,F
267583,Lucy Parry,England,Liverpool,Barclays WSL,RWB,19,164,58,60,73,45,55,58,56,59,Medium,Medium,Right,2,3,F
267585,Hannah Silcock,England,Liverpool,Barclays WSL,CB,19,176,59,58,64,37,55,59,58,54,Medium,Medium,Right,2,3,F
265255,Eleanor Heeps,England,Spurs,Barclays WSL,GK,20,175,58,57,57,59,54,59,40,53,Medium,Medium,Right,1,2,F
265257,Gracie Pearse,England,Spurs,Barclays WSL,CB,21,171,63,57,46,41,49,44,57,57,Low,Medium,Right,2,3,F
266557,Monique Robinson,England,Leicester City,Barclays WSL,CM,19,170,65,57,66,57,53,59,53,61,Medium,Medium,Right,2,3,F
